,game_sequence,game_pk,team,is_home,batter,batting_order,ab,bb,hbp,single,double,triple,hr,sf
413,23,662864,DET,True,668731,9,3,0,0,0,0,0,0,0
414,24,662765,CLE,False,664702,1,4,0,0,0,0,0,0,0
415,24,662765,CLE,False,680757,2,3,1,0,1,1,0,0,0
416,24,662765,CLE,False,608070,3,4,0,0,1,0,0,0,0
417,24,662765,CLE,False,614177,4,4,0,0,0,0,0,0,0
418,24,662765,CLE,False,642708,5,4,0,0,1,0,0,0,0
419,24,662765,CLE,False,656252,6,2,0,0,0,0,0,0,0
420,24,662765,CLE,False,640458,7,4,0,0,0,0,0,0,0
421,24,662765,CLE,False,665926,8,2,0,0,0,0,0,0,0
422,24,662765,CLE,False,595978,9,3,0,0,0,0,0,0,0
423,24,662765,KC,True,593160,1,4,0,0,0,0,0,0,0
424,24,662765,KC,True,677951,2,4,0,0,0,0,0,0,0
425,24,662765,KC,True,643217,3,4,0,0,3,0,0,0,0
426,24,662765,KC,True,521692,4,4,0,0,0,0,0,0,0
427,24,662765,KC,True,467793,5,2,1,0,0,0,0,0,0
428,24,662765,KC,True,641531,6,4,0,0,1,0,0,0,0
429,24,662765,KC,True,609275,7,3,1,0,1,0,0,0,0
430,24,662765,KC,True,572191,8,3,0,0,0,0,0,0,0
431,24,662765,KC,True,670032,9,3,0,0,1,0,0,0,0
432,25,662588,NYM,False,607043,1,4,1,0,1,1,0,0,0
433,25,662588,NYM,False,516782,2,4,0,1,0,0,0,0,0
434,25,662588,NYM,False,596019,3,3,2,0,0,1,0,0,0
435,25,662588,NYM,False,624413,4,5,0,0,0,0,0,1,0
436,25,662588,NYM,False,643446,5,5,0,0,1,0,0,0,0
437,25,662588,NYM,False,642086,6,4,0,0,1,0,0,0,0
438,25,662588,NYM,False,608671,7,3,1,0,2,0,0,0,0
439,25,662588,NYM,False,641645,8,3,1,0,0,0,0,0,0
440,25,662588,NYM,False,543510,9,4,0,0,1,0,0,0,0
441,25,662588,WSH,True,514917,1,4,0,0,1,0,0,0,0
442,25,662588,WSH,True,665742,2,4,0,0,2,0,0,0,0
443,25,662588,WSH,True,443558,3,4,0,0,0,0,0,0,0
444,25,662588,WSH,True,605137,4,3,1,0,1,0,0,0,0
445,25,662588,WSH,True,657041,5,4,0,0,0,0,0,0,0
446,25,662588,WSH,True,596748,6,3,0,0,0,0,0,0,0
447,25,662588,WSH,True,444876,7,3,0,0,0,0,0,0,0
448,25,662588,WSH,True,656180,8,3,0,0,0,0,0,0,0
449,25,662588,WSH,True,645302,9,3,0,0,0,0,0,0,0
450,26,662123,MIA,False,624585,1,2,2,0,0,0,0,0,0
451,26,662123,MIA,False,643265,2,4,0,0,1,0,0,0,0
452,26,662123,MIA,False,542583,3,4,0,0,0,0,0,0,0
453,26,662123,MIA,False,541645,4,4,0,0,0,0,0,0,0
454,26,662123,MIA,False,500743,5,4,0,0,0,1,0,0,0
455,26,662123,MIA,False,605119,6,4,0,0,0,1,0,0,0
456,26,662123,MIA,False,660821,7,4,0,0,1,0,0,0,0
457,26,662123,MIA,False,607732,8,4,0,0,0,0,0,0,0
458,26,662123,MIA,False,542932,9,2,1,0,1,0,0,0,0
459,26,662123,SF,True,573262,1,3,0,0,0,0,0,0,0
460,26,662123,SF,True,474832,2,4,0,0,0,0,0,0,0
461,26,662123,SF,True,573131,3,4,0,0,1,0,0,0,0
462,26,662123,SF,True,592626,4,4,0,0,1,0,0,0,0
463,26,662123,SF,True,543063,5,4,0,0,0,0,0,0,0
464,26,662123,SF,True,527038,6,4,0,0,0,1,0,0,0
465,26,662123,SF,True,642731,7,2,1,0,1,0,0,0,0
466,26,662123,SF,True,621453,8,3,0,0,0,1,0,0,0
467,26,662123,SF,True,663698,9,2,1,0,0,0,0,0,0
468,27,661130,OAK,False,643393,1,3,1,0,0,0,0,0,0
469,27,661130,OAK,False,476704,2,4,0,0,2,0,0,0,0
470,27,661130,OAK,False,669221,3,4,0,0,0,0,0,0,0
471,27,661130,OAK,False,640461,4,4,0,0,0,0,0,0,0
472,27,661130,OAK,False,664913,5,2,0,0,0,0,0,0,0
473,27,661130,OAK,False,462101,6,3,0,0,0,1,0,0,0
474,27,661130,OAK,False,675656,7,3,0,0,0,0,0,0,0
475,27,661130,OAK,False,572039,8,3,0,0,2,0,0,0,0
476,27,661130,OAK,False,665506,9,3,0,0,0,0,0,0,0
477,27,661130,PHI,True,656941,1,2,2,0,0,0,0,0,0
478,27,661130,PHI,True,592663,2,4,0,0,0,0,0,0,0
479,27,661130,PHI,True,547180,3,3,0,1,0,0,0,0,0
480,27,661130,PHI,True,592206,4,4,0,0,0,0,0,1,0
481,27,661130,PHI,True,656555,5,3,1,0,0,1,0,1,0
482,27,661130,PHI,True,516416,6,4,0,0,1,0,0,1,0
483,27,661130,PHI,True,544369,7,4,0,0,0,0,0,0,0
484,27,661130,PHI,True,664761,8,2,1,0,1,1,0,0,0
485,27,661130,PHI,True,663837,9,3,0,0,0,0,0,0,0
486,28,661917,BAL,False,656775,1,4,0,0,0,0,0,0,0
487,28,661917,BAL,False,663624,2,4,0,0,1,0,0,1,0
488,28,661917,BAL,False,623993,3,3,0,1,2,0,0,0,0
489,28,661917,BAL,False,641820,4,4,0,0,1,0,0,0,0
490,28,661917,BAL,False,602104,5,4,0,0,1,1,0,0,0
491,28,661917,BAL,False,669720,6,4,0,0,0,0,0,0,0
492,28,661917,BAL,False,596059,7,4,0,0,0,0,0,0,0
493,28,661917,BAL,False,622761,8,3,1,0,0,1,0,0,0
494,28,661917,BAL,False,455139,9,3,0,0,0,0,0,0,0
495,28,661917,TB,True,664040,1,3,1,0,0,0,0,0,0
496,28,661917,TB,True,677551,2,3,0,0,0,0,0,0,1
497,28,661917,TB,True,596847,3,3,1,0,1,0,0,0,0
498,28,661917,TB,True,668227,4,4,0,0,1,0,0,0,0
499,28,661917,TB,True,666139,5,4,0,0,1,0,1,0,0
500,28,661917,TB,True,642336,6,4,0,0,1,0,0,1,0
501,28,661917,TB,True,595281,7,3,0,0,0,1,0,0,0
502,28,661917,TB,True,670764,8,2,1,0,0,0,0,0,0
503,28,661917,TB,True,621433,9,3,0,0,1,0,0,0,0
504,29,661803,TEX,False,543543,1,4,0,0,1,0,0,0,0
505,29,661803,TEX,False,543760,2,4,0,0,0,1,0,0,0
506,29,661803,TEX,False,608369,3,4,0,0,2,0,0,0,0
507,29,661803,TEX,False,663993,4,4,0,0,2,0,0,0,0
508,29,661803,TEX,False,666969,5,4,0,0,0,0,0,0,0
509,29,661803,TEX,False,594777,6,2,1,0,1,0,0,0,0
510,29,661803,TEX,False,628451,7,4,0,0,1,0,0,0,0
511,29,661803,TEX,False,641432,8,4,0,0,0,0,0,0,0
512,29,661803,TEX,False,641680,9,4,0,0,1,0,0,0,0
513,29,661803,TOR,True,543807,1,5,0,0,2,0,0,0,0
514,29,661803,TOR,True,666182,2,4,0,0,1,0,0,1,0
515,29,661803,TOR,True,665489,3,4,0,0,2,0,0,0,0
516,29,661803,TOR,True,606192,4,2,0,2,0,0,0,0,0
517,29,661803,TOR,True,666971,5,4,0,0,0,0,0,0,0
518,29,661803,TOR,True,656305,6,2,2,0,0,0,0,0,0
519,29,661803,TOR,True,672386,7,4,0,0,2,0,0,0,0
520,29,661803,TOR,True,606132,8,3,0,0,0,0,0,0,0
521,29,661803,TOR,True,624415,9,2,0,0,0,0,0,0,0
522,30,661756,SEA,False,624428,1,5,0,0,0,1,0,0,0
523,30,661756,SEA,False,664034,2,5,0,0,2,1,0,0,0
524,30,661756,SEA,False,608385,3,3,2,0,0,0,0,0,0
525,30,661756,SEA,False,571745,4,4,0,0,0,0,0,0,0
526,30,661756,SEA,False,647351,5,4,0,0,0,0,0,0,0
527,30,661756,SEA,False,672284,6,3,1,0,0,0,0,0,0
528,30,661756,SEA,False,677594,7,4,0,0,0,1,0,0,0
529,30,661756,SEA,False,641487,8,4,0,0,2,0,0,0,0
530,30,661756,SEA,False,608596,9,3,1,0,1,0,0,1,0
531,30,661756,MIN,True,621439,1,3,0,1,0,0,0,1,0
532,30,661756,MIN,True,650333,2,4,0,0,0,0,0,1,0
533,30,661756,MIN,True,621043,3,3,1,0,0,0,0,0,0
534,30,661756,MIN,True,593871,4,4,0,0,0,0,0,0,0
535,30,661756,MIN,True,666135,5,4,0,0,0,0,0,0,0
536,30,661756,MIN,True,593934,6,4,0,0,0,0,0,0,0
537,30,661756,MIN,True,596146,7,4,0,0,0,0,0,0,0
538,30,661756,MIN,True,680777,8,3,0,0,1,0,0,0,0
539,30,661756,MIN,True,624503,9,2,1,0,1,0,0,0,0
540,31,661575,CIN,False,663697,1,4,0,0,1,0,0,0,0
541,31,661575,CIN,False,571980,2,3,0,0,1,0,0,0,0
542,31,661575,CIN,False,502054,3,2,2,0,0,0,0,0,0
543,31,661575,CIN,False,458015,4,4,0,0,1,0,0,0,0
544,31,661575,CIN,False,641584,5,2,0,0,0,0,0,0,0
545,31,661575,CIN,False,669222,6,2,0,0,0,0,0,0,0
546,31,661575,CIN,False,519058,7,3,0,0,0,0,0,0,0
547,31,661575,CIN,False,571657,8,3,0,0,0,0,0,0,0
548,31,661575,CIN,False,605244,9,2,0,0,0,0,0,0,0
549,31,661575,ATL,True,592696,1,4,0,0,1,0,0,0,0
550,31,661575,ATL,True,621566,2,3,1,0,1,1,0,0,0
551,31,661575,ATL,True,663586,3,2,1,1,1,0,0,0,0
552,31,661575,ATL,True,542303,4,4,0,0,1,2,0,0,0
553,31,661575,ATL,True,645277,5,2,0,1,0,0,0,0,1
554,31,661575,ATL,True,594807,6,4,0,0,0,0,0,0,0
555,31,661575,ATL,True,543105,7,3,1,0,0,0,0,0,0
556,31,661575,ATL,True,621020,8,3,1,0,0,1,0,0,0
557,31,661575,ATL,True,661388,9,4,0,0,0,0,0,0,0
558,32,661332,BOS,False,571771,1,5,0,0,0,0,0,0,0
559,32,661332,BOS,False,646240,2,4,0,0,0,1,0,0,0
560,32,661332,BOS,False,593428,3,3,1,0,0,0,0,0,0
561,32,661332,BOS,False,502110,4,4,0,0,1,0,0,0,0
562,32,661332,BOS,False,657077,5,3,1,0,1,0,0,1,0
563,32,661332,BOS,False,596115,6,3,1,0,0,1,0,0,0
564,32,661332,BOS,False,666915,7,3,1,0,0,0,0,0,0
565,32,661332,BOS,False,598265,8,3,0,0,0,0,0,0,0
566,32,661332,BOS,False,543877,9,4,0,0,0,0,0,0,0
567,32,661332,NYY,True,518626,1,4,0,0,1,0,0,0,0
568,32,661332,NYY,True,592450,2,3,1,0,0,0,0,0,0
569,32,661332,NYY,True,519203,3,4,0,0,0,0,0,1,0
570,32,661332,NYY,True,519317,4,3,0,0,0,0,0,1,0
571,32,661332,NYY,True,518934,5,2,1,0,0,0,0,0,0
572,32,661332,NYY,True,608336,6,2,1,0,1,0,0,0,0
573,32,661332,NYY,True,650402,7,3,0,0,0,0,0,0,0
574,32,661332,NYY,True,543309,8,3,0,0,0,0,0,0,0
575,32,661332,NYY,True,643396,9,3,0,0,0,0,0,0,0
576,33,661040,HOU,False,514888,1,4,0,0,0,0,0,0,0
577,33,661040,HOU,False,488726,2,3,1,0,0,0,0,0,0
578,33,661040,HOU,False,592348,3,3,0,0,0,0,0,0,0
579,33,661040,HOU,False,670541,4,4,0,0,0,0,0,0,0
580,33,661040,HOU,False,649557,5,4,0,0,0,0,0,0,0
581,33,661040,HOU,False,663656,6,3,0,0,1,0,0,0,0
582,33,661040,HOU,False,665161,7,2,1,0,0,0,0,0,0
583,33,661040,HOU,False,488771,8,2,0,1,0,0,0,0,0
584,33,661040,HOU,False,676801,9,3,0,0,1,0,0,0,0
585,33,661040,LAA,True,660271,1,4,0,0,0,0,0,0,0
586,33,661040,LAA,True,545361,2,4,0,0,0,0,0,1,0
587,33,661040,LAA,True,543685,3,2,2,0,0,0,0,0,0
588,33,661040,LAA,True,665120,4,4,0,0,1,0,0,1,0
589,33,661040,LAA,True,622110,5,3,1,0,1,0,0,0,0
590,33,661040,LAA,True,670351,6,4,0,0,0,0,0,0,0
591,33,661040,LAA,True,545358,7,3,0,0,0,1,0,0,0
592,33,661040,LAA,True,669016,8,1,2,0,1,0,0,0,0
593,33,661040,LAA,True,642180,9,1,0,0,0,0,0,0,0
594,34,662020,PIT,False,596129,1,3,0,0,1,0,0,0,0
595,34,662020,PIT,False,668804,2,5,0,0,1,0,0,0,0
596,34,662020,PIT,False,663647,3,4,1,0,1,1,0,0,0
597,34,662020,PIT,False,660294,4,4,0,0,2,0,0,0,1
598,34,662020,PIT,False,642165,5,2,1,0,0,0,0,0,0
599,34,662020,PIT,False,592325,6,2,1,0,0,0,0,0,0
600,34,662020,PIT,False,657061,7,4,0,0,0,0,0,0,0
601,34,662020,PIT,False,547379,8,4,0,0,1,0,0,0,0
602,34,662020,PIT,False,621028,9,4,0,0,0,1,0,0,0
603,34,662020,STL,True,666185,1,5,0,0,1,0,0,0,0
604,34,662020,STL,True,502671,2,4,1,0,1,0,0,0,0
605,34,662020,STL,True,641933,3,3,1,0,0,0,0,0,0
606,34,662020,STL,True,571448,4,4,0,0,1,3,0,0,0
607,34,662020,STL,True,572816,5,4,0,0,1,0,0,0,0
608,34,662020,STL,True,657557,6,3,1,0,0,0,0,1,0
609,34,662020,STL,True,425877,7,4,0,0,1,0,0,0,0
610,34,662020,STL,True,664056,8,3,0,1,0,0,0,0,0
611,34,662020,STL,True,669242,9,3,1,0,1,0,0,0,0
612,35,662570,NYM,False,607043,1,5,0,0,0,0,0,0,0
613,35,662570,NYM,False,596019,2,3,1,0,0,0,0,1,0
614,35,662570,NYM,False,429664,3,4,0,0,0,0,0,0,0
615,35,662570,NYM,False,624413,4,4,0,0,0,0,0,0,0
616,35,662570,NYM,False,500871,5,4,0,0,0,1,0,0,0
617,35,662570,NYM,False,642086,6,2,2,0,0,0,0,0,0
618,35,662570,NYM,False,592192,7,4,0,0,3,0,0,0,0
619,35,662570,NYM,False,643446,8,3,1,0,1,0,0,0,0
620,35,662570,NYM,False,621512,9,3,0,0,1,0,0,0,0
621,35,662570,WSH,True,514917,1,4,0,0,0,0,0,0,0
622,35,662570,WSH,True,665742,2,4,0,0,0,0,0,0,0
623,35,662570,WSH,True,443558,3,4,0,0,1,0,0,1,0
624,35,662570,WSH,True,605137,4,3,1,0,1,0,0,0,0
625,35,662570,WSH,True,660688,5,3,0,0,0,0,0,0,0
626,35,662570,WSH,True,628450,6,3,0,0,1,0,0,0,0
627,35,662570,WSH,True,596748,7,3,0,0,1,0,0,0,0
628,35,662570,WSH,True,665650,8,2,0,0,0,0,0,0,0
629,35,662570,WSH,True,645302,9,3,0,0,0,0,0,0,0
630,36,663395,SD,False,663757,1,5,0,0,1,0,0,0,0
631,36,663395,SD,False,543592,2,4,0,0,2,0,0,0,1
632,36,663395,SD,False,592518,3,4,0,0,0,1,0,0,0
633,36,663395,SD,False,630105,4,4,0,0,0,0,0,0,1
634,36,663395,SD,False,572228,5,2,3,0,1,0,0,0,0
635,36,663395,SD,False,571976,6,3,1,0,0,0,0,0,0
636,36,663395,SD,False,595777,7,4,1,0,0,0,0,1,0
637,36,663395,SD,False,595751,8,4,0,0,0,0,0,1,0
638,36,663395,SD,False,673490,9,2,1,1,0,0,1,0,0
639,36,663395,AZ,True,669450,1,4,1,0,0,0,0,1,0
640,36,663395,AZ,True,606466,2,3,1,0,0,1,0,0,0
641,36,663395,AZ,True,444482,3,5,0,0,0,0,0,0,0
642,36,663395,AZ,True,572233,4,2,2,0,0,0,0,1,0
643,36,663395,AZ,True,608348,5,4,0,0,0,0,0,0,0
644,36,663395,AZ,True,662139,6,2,2,0,0,0,0,0,0
645,36,663395,AZ,True,672695,7,1,3,0,0,0,0,0,0
646,36,663395,AZ,True,664983,8,4,0,0,1,0,0,0,0
647,36,663395,AZ,True,656403,9,4,0,0,1,0,0,0,0
648,37,663204,MIL,False,543939,1,4,0,0,0,0,0,0,0
649,37,663204,MIL,False,642715,2,3,1,0,0,0,0,1,0
650,37,663204,MIL,False,592885,3,3,1,0,1,1,0,0,0
651,37,663204,MIL,False,457705,4,4,0,0,0,0,0,0,0
652,37,663204,MIL,False,642133,5,3,1,0,0,0,0,1,0
653,37,663204,MIL,False,592669,6,2,2,0,0,0,0,0,0
654,37,663204,MIL,False,553882,7,4,0,0,0,0,0,0,0
655,37,663204,MIL,False,456715,8,4,0,0,0,0,0,0,0
656,37,663204,MIL,False,607054,9,2,0,0,0,0,0,0,0
657,37,663204,CHC,True,542364,1,0,2,0,0,0,0,0,0
658,37,663204,CHC,True,663611,2,4,0,0,0,0,0,0,0
659,37,663204,CHC,True,542340,3,3,1,0,0,0,0,0,0
660,37,663204,CHC,True,663845,4,2,0,0,1,0,0,0,0
661,37,663204,CHC,True,673548,5,3,1,0,0,0,0,1,0
662,37,663204,CHC,True,640449,6,3,1,0,0,0,0,0,0
663,37,663204,CHC,True,518792,7,2,0,0,0,0,0,0,0
664,37,663204,CHC,True,543228,8,4,0,0,0,1,0,0,0
665,37,663204,CHC,True,663538,9,4,0,0,1,0,0,0,0
666,38,662934,LAD,False,605141,1,5,0,0,1,0,0,0,0
667,38,662934,LAD,False,518692,2,5,0,0,1,0,0,0,0
668,38,662934,LAD,False,607208,3,4,0,0,1,0,0,0,0
669,38,662934,LAD,False,571970,4,4,0,0,0,0,0,0,0
670,38,662934,LAD,False,457759,5,4,0,0,2,0,0,0,0
671,38,662934,LAD,False,669257,6,3,1,0,0,0,0,0,0
672,38,662934,LAD,False,641355,7,3,1,0,2,0,0,0,0
673,38,662934,LAD,False,621035,8,3,0,0,1,1,0,0,1
674,38,662934,LAD,False,666158,9,3,0,0,1,0,0,0,0
675,38,662934,COL,True,656582,1,4,0,1,0,0,0,0,0
676,38,662934,COL,True,592178,2,5,0,0,2,0,0,0,0
677,38,662934,COL,True,663898,3,3,1,0,0,0,0,0,1
678,38,662934,COL,True,543068,4,4,0,0,1,0,0,1,0
679,38,662934,COL,True,641857,5,3,0,1,0,0,0,0,0
680,38,662934,COL,True,545341,6,3,1,0,2,0,0,0,0
681,38,662934,COL,True,553869,7,4,0,0,1,0,0,1,0
682,38,662934,COL,True,602074,8,4,0,0,2,0,0,0,0
683,38,662934,COL,True,641658,9,3,1,0,0,0,0,0,0
684,39,662887,CWS,False,641313,1,5,0,0,1,2,0,0,0
685,39,662887,CWS,False,673357,2,5,0,0,1,0,0,0,0
686,39,662887,CWS,False,547989,3,4,1,0,1,1,0,0,0
687,39,662887,CWS,False,650391,4,3,1,0,1,0,0,0,1
688,39,662887,CWS,False,683734,5,4,1,0,1,0,0,1,0
689,39,662887,CWS,False,543281,6,5,0,0,1,0,0,0,0
690,39,662887,CWS,False,641553,7,5,0,0,1,1,0,0,0
691,39,662887,CWS,False,624512,8,4,0,0,0,0,0,0,0
692,39,662887,CWS,False,664901,9,4,0,0,0,1,0,0,0
693,39,662887,DET,True,543257,1,4,0,0,0,0,0,0,0
694,39,662887,DET,True,640457,2,3,0,0,1,0,0,0,0
695,39,662887,DET,True,595879,3,3,0,0,0,0,0,0,0
696,39,662887,DET,True,600869,4,3,1,0,0,0,0,0,0
697,39,662887,DET,True,408234,5,3,1,0,0,0,0,0,0
698,39,662887,DET,True,570731,6,3,0,0,0,0,0,0,0
699,39,662887,DET,True,622682,7,2,1,0,0,0,1,0,0
700,39,662887,DET,True,679529,8,2,1,0,0,0,0,0,0
701,39,662887,DET,True,571466,9,3,0,0,0,0,0,0,0
702,40,662755,CLE,False,664702,1,5,1,0,1,0,0,0,0
703,40,662755,CLE,False,680757,2,5,0,1,4,1,0,0,0
704,40,662755,CLE,False,608070,3,4,1,0,1,1,0,1,0
705,40,662755,CLE,False,614177,4,6,0,0,2,0,0,0,0
706,40,662755,CLE,False,642708,5,5,0,0,3,0,1,0,0
707,40,662755,CLE,False,680911,6,6,0,0,2,1,0,0,0
708,40,662755,CLE,False,676391,7,5,1,0,2,0,0,0,0
709,40,662755,CLE,False,640458,8,6,0,0,0,0,1,1,0
710,40,662755,CLE,False,681526,9,4,1,0,0,0,0,0,0
711,40,662755,KC,True,593160,1,4,0,0,0,0,0,0,0
712,40,662755,KC,True,677951,2,4,0,0,0,1,0,0,0
713,40,662755,KC,True,643217,3,2,1,0,0,0,0,0,0
714,40,662755,KC,True,521692,4,4,0,0,0,0,0,0,0
715,40,662755,KC,True,467793,5,4,0,0,0,1,0,0,0
716,40,662755,KC,True,641531,6,4,0,0,2,0,0,0,0
717,40,662755,KC,True,609275,7,4,0,0,0,0,0,0,0
718,40,662755,KC,True,572191,8,2,0,0,2,0,0,0,0
719,40,662755,KC,True,670032,9,1,0,1,1,0,0,0,0
720,41,662122,MIA,False,624585,1,4,1,0,3,0,0,0,0
721,41,662122,MIA,False,643265,2,2,0,1,1,0,0,0,0
722,41,662122,MIA,False,660821,3,4,0,0,2,0,0,0,0
723,41,662122,MIA,False,542583,4,4,0,0,0,0,0,0,0
724,41,662122,MIA,False,541645,5,4,0,0,1,0,0,0,0
725,41,662122,MIA,False,621563,6,4,0,0,2,0,0,0,0
726,41,662122,MIA,False,605119,7,4,0,0,1,0,0,0,0
727,41,662122,MIA,False,665862,8,3,0,0,0,1,0,0,1
728,41,662122,MIA,False,668721,9,3,0,0,0,0,0,0,0
729,41,662122,SF,True,596103,1,4,0,0,0,0,0,0,0
730,41,662122,SF,True,573131,2,4,0,0,0,1,0,0,0
731,41,662122,SF,True,543063,3,4,0,0,1,0,0,0,0
732,41,662122,SF,True,527038,4,2,1,0,0,0,0,0,1
733,41,662122,SF,True,642731,5,3,0,0,0,0,0,0,0
734,41,662122,SF,True,671218,6,3,0,0,2,0,0,0,0
735,41,662122,SF,True,643289,7,3,0,0,0,1,0,0,0
736,41,662122,SF,True,663897,8,2,0,0,1,0,0,0,0
737,41,662122,SF,True,592200,9,3,0,0,0,0,0,0,0
738,42,661916,BAL,False,656775,1,3,1,0,1,0,0,0,0
739,42,661916,BAL,False,663624,2,4,0,0,2,0,0,0,0
740,42,661916,BAL,False,623993,3,2,1,0,0,0,0,0,0
741,42,661916,BAL,False,641820,4,3,1,0,0,1,0,0,0
742,42,661916,BAL,False,602104,5,3,0,0,0,0,0,0,0
743,42,661916,BAL,False,596059,6,4,0,0,0,0,0,0,0
744,42,661916,BAL,False,669720,7,3,1,0,0,1,0,0,0
745,42,661916,BAL,False,622761,8,3,1,0,0,0,0,0,0
746,42,661916,BAL,False,621532,9,2,0,0,0,0,0,0,0
747,42,661916,TB,True,664040,1,5,0,0,1,0,0,1,0
748,42,661916,TB,True,677551,2,4,0,0,2,1,0,0,0
749,42,661916,TB,True,668227,3,4,0,0,0,0,0,0,0
750,42,661916,TB,True,596847,4,3,1,0,1,1,0,0,0
751,42,661916,TB,True,650490,5,2,2,0,0,0,0,0,0
752,42,661916,TB,True,666139,6,3,1,0,0,0,0,0,0
753,42,661916,TB,True,623912,7,4,0,0,2,1,0,0,0
754,42,661916,TB,True,572287,8,3,0,0,0,0,0,0,1
755,42,661916,TB,True,622534,9,3,1,0,1,0,0,0,0
756,43,661802,TEX,False,543760,1,5,0,0,0,0,0,0,0
757,43,661802,TEX,False,608369,2,5,0,0,2,0,0,0,0
758,43,661802,TEX,False,641598,3,4,1,0,0,0,0,0,0
759,43,661802,TEX,False,666969,4,4,1,0,0,0,0,0,0
760,43,661802,TEX,False,628451,5,5,0,0,0,1,0,0,0
761,43,661802,TEX,False,669256,6,3,2,0,1,0,0,1,0
762,43,661802,TEX,False,518586,7,2,0,0,1,0,0,0,0
763,43,661802,TEX,False,641680,8,3,2,0,1,0,0,1,0
764,43,661802,TEX,False,642201,9,1,0,0,0,0,0,0,0
765,43,661802,TOR,True,543807,1,5,0,0,0,1,0,1,0
766,43,661802,TOR,True,666182,2,5,0,0,0,0,0,0,0
767,43,661802,TOR,True,665489,3,3,1,0,0,0,0,1,0
768,43,661802,TOR,True,606192,4,4,0,0,1,0,0,0,0
769,43,661802,TOR,True,666971,5,4,0,0,1,0,0,0,0
770,43,661802,TOR,True,656305,6,4,0,0,1,0,0,1,0
771,43,661802,TOR,True,606132,7,4,0,0,1,0,0,0,0
772,43,661802,TOR,True,669289,8,3,0,0,0,0,0,0,0
773,43,661802,TOR,True,643376,9,4,0,0,0,1,0,1,0
774,44,661738,SEA,False,624428,1,5,0,0,2,0,0,0,0
775,44,661738,SEA,False,664034,2,4,0,0,0,0,0,0,0
776,44,661738,SEA,False,608385,3,3,1,0,0,0,0,0,0
777,44,661738,SEA,False,571745,4,4,0,0,0,1,0,1,0
778,44,661738,SEA,False,672284,5,4,0,0,1,0,0,0,0
779,44,661738,SEA,False,553993,6,4,0,0,0,0,0,0,0
780,44,661738,SEA,False,677594,7,4,0,0,0,0,0,0,0
781,44,661738,SEA,False,641487,8,2,1,0,0,1,0,0,0
782,44,661738,SEA,False,620443,9,3,1,0,1,0,0,0,0
783,44,661738,MIN,True,621439,1,5,0,0,0,0,0,2,0
784,44,661738,MIN,True,621043,2,5,0,0,0,0,0,1,0
785,44,661738,MIN,True,593871,3,4,0,0,1,0,0,1,0
786,44,661738,MIN,True,570482,4,2,2,0,1,0,0,0,0
787,44,661738,MIN,True,593934,5,3,1,0,0,0,0,0,0
788,44,661738,MIN,True,666135,6,4,0,0,0,0,0,0,0
789,44,661738,MIN,True,596142,7,4,0,0,0,1,0,1,0
790,44,661738,MIN,True,680777,8,4,0,0,1,0,0,0,0
791,44,661738,MIN,True,596146,9,4,0,0,0,0,0,1,0
792,45,661573,CIN,False,663697,1,4,1,0,1,0,0,0,0
793,45,661573,CIN,False,571980,2,4,1,0,1,1,0,0,0
794,45,661573,CIN,False,502054,3,5,0,0,0,0,0,0,0
795,45,661573,CIN,False,458015,4,4,1,0,0,0,0,0,0
796,45,661573,CIN,False,663886,5,3,1,0,0,0,0,1,0
797,45,661573,CIN,False,669222,6,4,0,0,0,0,0,0,0
798,45,661573,CIN,False,592567,7,3,1,0,1,0,0,0,0
799,45,661573,CIN,False,571657,8,3,1,0,1,1,0,0,0
800,45,661573,CIN,False,641584,9,4,0,0,0,0,0,0,0
801,45,661573,ATL,True,592696,1,4,0,0,0,0,0,0,0
802,45,661573,ATL,True,621566,2,4,0,0,2,0,0,1,0
803,45,661573,ATL,True,663586,3,4,0,0,0,1,0,0,0
804,45,661573,ATL,True,542303,4,3,0,0,0,0,0,0,1
805,45,661573,ATL,True,645277,5,2,2,0,0,0,0,0,0
806,45,661573,ATL,True,594807,6,4,0,0,1,0,0,0,0
807,45,661573,ATL,True,543105,7,4,0,0,0,0,0,0,0
808,45,661573,ATL,True,518595,8,4,0,0,0,0,0,1,0
809,45,661573,ATL,True,621020,9,3,0,0,1,0,0,0,0
810,46,661316,BOS,False,571771,1,4,1,0,0,0,0,0,0
811,46,661316,BOS,False,646240,2,4,0,0,1,0,0,0,0
812,46,661316,BOS,False,593428,3,3,1,0,1,0,0,0,0
813,46,661316,BOS,False,502110,4,4,0,0,0,1,0,0,0
814,46,661316,BOS,False,666915,5,2,1,1,0,0,0,1,0
815,46,661316,BOS,False,624414,6,3,0,0,0,0,0,0,1
816,46,661316,BOS,False,657077,7,3,1,0,1,0,0,0,0
817,46,661316,BOS,False,608700,8,4,0,0,0,0,0,0,0
818,46,661316,BOS,False,660620,9,2,0,0,0,0,0,0,1
819,46,661316,NYY,True,518626,1,5,0,0,1,0,0,0,0
820,46,661316,NYY,True,519203,2,3,2,0,1,0,0,0,0
821,46,661316,NYY,True,592450,3,5,0,0,2,0,0,0,0
822,46,661316,NYY,True,519317,4,5,0,0,3,0,0,0,0
823,46,661316,NYY,True,608336,5,4,1,0,0,0,0,0,0
824,46,661316,NYY,True,650402,6,3,0,1,0,1,0,0,0
825,46,661316,NYY,True,543305,7,4,0,0,1,0,0,0,0
